wasuncha|s.(<i>zoo</i>)|corzuela; venado
washa|adv.t.|después; a continuación; atrás; detrás
washa|pron.dem.|aquella; aquello; otro
washka|s.|cuerda; soga
wata|s.|año; edad
wata|s.(<i>tex</i>)|cinta; cinta usada por las mujeres para atar sus trenzas tras sus espaldas
Wata|s.(<i>top</i>)|"pueblo en el Callejón de Waylas (<i>Ancash, Perú</i>); (<i>esp.</i>) Huata"
watachiy|v.tr.|hacer amarrar
wata hamuqmanqa takanakunkiña|expr.|el año entrante ya podrás participar en el takanakuy o pelea ritual
wata hunt'ay|s.|cumpleaños
watakama|s.|hasta el año
wataku|s.|enlace
watakuna yallisqa qhipam|expr.|después de que los años habían pasado
watakuq|s.|venda
wata kutina p'unchaw|s.|aniversario; cumpleaños
watakuy|v.intr.|amarrarse
wata musuq|s.a.|año nuevo
watamuy|v.tr.|ir a amarrar
watan|s.(<i>tex</i>)|lazos para atar la faja renal al telar de cintura
watana|s.|atadero; amarradero; lazo; cuerda; soga; amarradero; cabresto; soga; cordel para amarrar caballo
Watanay|s.(<i>top</i>)|río en valle de Cuzco; (<i>esp.</i>) Huatanay
watanchik|expr.|nuestra edad
watanpi|adv.t.|cada año
watanqillqa|s.(<i>neo</i>)|calendario
watantin|adj.|anual
watantin|s.|un año entero
watapan|s.(<i>tex</i>)|hilo para atar la urdimbre a la barra del telar
watapaq|adv.t.|el año después
watapi hamuq|adj.|anual
watapi rurariq|adj.|anual
Watapuñu|s.(<i>ast</i>)|constelación andina de la Serpiente
watapuy|v.tr.|amarrárselo
wataraku muyu|s.(<i>bot</i>)|huataracu muyu; especie de planta medicinal de la selva ecuatoriana
wataray|v.tr.|desatar
watasqa|p.p.p.|atado; amarrado; preso
wataw|s.(<i>tex</i>)(<i>f.esp</i>)|atado o envuelto (<i>término usado para técnica de atar y teñir</i>)
wata wanu|expr.|abono cíclico
watawta|s.|cárcel
watay|v.tr.(<i>d1</i>)|atar; amarrar; sujetar; liar; encadenar; cuplir con un ciclo; amarrar; atar; enlazar; envolver (<i>vendar</i>); amarrar con cabresto
watay|v.tr.(<i>d2</i>)|criar; criar niños o animales domésticos; criar y educar a los propios hijos; riar animales domésticos; cuidar; protejar; educar
watayakriy|v.tr.|ir a cumplirse el año
wataykuy|v.tr.|aprisionar
wataysiy|v.tr.|ayudar a amarrar
watay wasi|s.|cárcel común; prisión; cárcel
watillu|s.(<i>bot</i>)(<i>amz</i>)|"borrachera; guatillo; escarlata; especie de planta medicinal, usos principales: chamanes"
watiqaku|s.|inducción
watiqana|s.|tentación
watiqaq|s.a.|espía
watiqay|s.|tentación
watiqay|v.tr.|observar; examinar; espiar; investigar; vigilar; acechar; atisbar; escudriñar; fisgonear
watiqmanta|adv.t.|otra vez; de nuevo; de otro; nuevamente; nuevamente; de nuevo
watiwa|s.|proporción
watiy|v.tr.|machacar; golpear; agitar
watu|s.|"cordel; faja; cinturón; hilo; pita; cordel, cordeles para amarrar; asa"
watu|s.|hechizo; presagio; agüero
watuchi|s.|adivinanza
watuchikuy|s.(<i>spi</i>)(<i>his</i>)|interrogación a los oráculos
watuchiy|v.tr.|hacer preguntas; hacerse hechar de menos
watuchunaku|s.|adivinanza
watuka|s.|examen
watukuchkay|v.tr.|ocuparse de
watukuq|s.a.|examinador
watukuy|s.|pregunta
watukuy|v.tr.|visitar
watukuy|v.tr.|extrañar; sentir nostalgia; echar de menos; echarse de menos; preguntar por alguien o por algo
watumpuy|v.tr.|ir a preguntárselo
watupuy|v.tr.|preguntárselo; vérselo
watuq|s.a.|adivino; adivina; magico
waturikuy|v.intr.|faltar (<i>emocional</i>)
watusa|s.(<i>zoo</i>)|añuje; aguti; guatusa; especie de roedor
watuwan hap'ichiy|v.tr.|enlazar
watuy|s.|adivinación en coca que hacen los chamanes andinos
watuy|v.tr.|hechizar
watuy|v.tr.|preguntar; adivinar; presagiar; adivinar; acertar; presagiar; augurar
watuykay|v.tr.|perseguir
watya|s.(<i>mik</i>)|papas asadas; comida de papas; tubérculo cocido en pequeño horno de terrones; comida preparada en un horno de tierra; horno de terrones; papa asada; achamanca
watyachiy|v.tr.|hacer cocer tubérculos en el horno de terrones
Watyakuri|s.(<i>mit</i>)|deidad (<i>huaca</i>) masculina de los cuentos de Huarochirí; (<i>esp.</i>) Huatiacuri; (<i>orig.</i>) Huatyacuri; Huatyacori (<i> ← él que se sancocha sus papas</i>)
watyana|s.|hornillo hecho de terrones
watyay|v.tr.|asar tubérculos en hornos de terrones; asar con piedras calientes y bajo tierra; tostar; asar en el rescoldo
wat'a|s.(<i>geo</i>)|isla
wat'a pili|s.|alto como tres manzanas
wat'aq|interj.|[con que se expresa sorpresa]
wat'aqiyay|v.intr.|pisotear; retorcerse; serpentear
wat'atatay|v.tr.|conmover; agitar
wat'aykachay|v.tr.|conmover; agitar
wawa|s.(<i>fam</i>)|niño; infante; bebe; hijo; hija; niño (<i>referente a la madre</i>); niña (<i>referente a la madre</i>); niña; cachorro; pequeño; bebe; niño; hijo (<i>a</i>); criatura; niño o niña recien nacida; hijo; hija; beb; muñeca; infante e 0 a 3 años; criatura; niño en su primera infancia; niño(<i>a</i>) de 0 a 3 años (<i>sentido hoy en día</i>) (<i>momento crítico de cambio: destete</i>); niño(<i>a</i>) de 0 a 1 año (<i>sentido en el tiempo inka</i>); niño(<i>a</i>) de teta
wawacha|s.|bebe
wawachachiq|s.adj.|partera
wawachakuy|v.tr.|adoptarse por hijo o hija; adoptar (<i>cuando una mujer adopta</i>)
wawachay|v.tr.|parir; mimar; arrullar al niño
wawachiy|v.tr.|criar
wawa chumpi|s.(<i>tex</i>)|faja delgada
wawa ichuna|s.(<i>med</i>)|aborto
wawa kanchantin|expr.|todo el grupo de niños
wawa kuchara|s.(<i>p.esp</i>)|cuchara pequeña
wawakuna|s.|niños; niñas
wawakunap hayñin|s.|derechos de los niños
wawa kusma|s.(<i>tex</i>)|camiseta
wawa k'iru|s.(<i>zoo</i>)|"larva de lepidóptero (<i>no identificado</i>) que come hojas y ramitas y vive en la ch'akatiya, sin causar mucho año, se cubre en un estuche de seda, con pedacitos de hojas y ramitas (<i>lit. envoltura de bebé</i>)"
wawallichiy|v.tr.|embarazar; empreñar; preñar
wawallikuy|v.tr.|estar embarazada; estar preñada
wawa mama|s.(<i>ana</i>)|placenta
wawa mana charina hampi|s.(<i>med</i>)|contraceptivo; medicina para contracepción
wawan chumpi|s.(<i>tex</i>)|faja más delgada
wawani|s.|padre o madre de un niño natural
wawanu p'anqa|s.(<i>bot</i>)|huahuano panga; especie de arbusto de la selva (<i>uso principal: medicina</i>)
wawa pacha|s.(<i>uni</i>)(<i>neo</i>)|segundo
wawa paqarichina|s.(<i>med</i>)|parto
wawa paqarichina kuska|s.(<i>med</i>)|lugar de parto
wawa pintu|s.|pañal
wawa pirdichi|s.|seductor
wawaqutu|s.|mujer fértil
wawa ruk'a|s.(<i>ana</i>)|dedo meñique
wawa simi|s.|persona que habla como niño
wawa sulluna|s.(<i>med</i>)|aborto
wawa wawalla|adj.|afeminado
wawayachiy|v.tr.|sensibilizar
wawayay|v.intr.|sensibilizarse; volverse niño
wawayuq|s.p.|mujer que tiene hijos; el que tiene niño; animal que cría
wawi|s.|bebé
wawin didu|s.(<i>ana</i>)(<i>p.esp</i>)|dedo auricular; dedo meñique
wawita|s.|chiquillo
wawitu|s.(<i>f.esp</i>)|bebito; nenito
wawku|s.|flauta
waw ñiy|v.dic.|"ladrar; decir ""huau"" o ""huac"""
wawpu|s.|lujuria
wawpuq|s.a.|lujurioso
wawqi|s.|estatua
wawqi|s.(<i>fam</i>)|hermano (<i>respecto del hermano</i>); hermano (<i>entre hermanos</i>); hermano (<i>con respecto a un hombre</i>); hermano del hermano; hermano del hombre; hermano del varón; hermano (<i>entre varones</i>)
wawqichanakuy|v.recip.|hermanarse
wawqi kay|s.|solidaridad
wawqimasi|s.|amigo; amiga
wawqipura|adv.m.|entre hermanos varones
wawqiqa?|expr.|¿y tu hermano? (<i>entre varones</i>)
wawqiy|s.|mi hermano (<i>entre hermanos varones</i>)
wawqiyay|v.intr.|confraternizar
wawsa|s.|semen
wawsakuy|v.intr.|masturbarse; incurrir en sodomia
wawsay|v.tr.|fornicar
Way!|interj.|[que expresa susto o vergüenza]; ¡ay!
Way!|interj.|¡que sorprisa!
waya|adj.|suelto
wayaba|s.(<i>bot</i>)(<i>esp</i>)|"guayaba; especie de planta de la selva (<i>uso principal: alimento, medicina</i>); especie de planta frutal. Las hojas tiernas de los cogollos, masticadas y exprimidas hasta hacerlas goterar sobre los ojos, curan rapidamente as conjuntivitis mas agudas. La he visto emplear com magnificos esultados. También es buena contra la disenterma"
wayachay|v.tr.|ensanchar
wayakan|s.(<i>bot</i>)|especie de árbol
wayankay|v.tr.|socavar
wayaq|adj.|flojo
wayaqa|s.|bolso; talega; saquillo; tabaquera; saco; bolsa; bolsillo
Wayarara|s.(<i>ast</i>)|constelación andina de la Serpiente
wayaw|s.(<i>bot</i>)|sauce real; sauce real; huayau; planta cuyas raíces se usan para teñir de morado
wayaw|s.(<i>bot</i>)|molle; una variedad de arbolillo espinoso; molle; arbol de la familia de las anacardiáceas
wayay|v.intr.|aflojar
waychaw|s.(<i>zoo</i>)|pájaro tiránido que vive en tierras bastante altas; urraca; picaza; huanchaco (<i>especie de ave</i>)
waych'a|adj.|chascoso; greñudo; mal peinado
waych'a|s.(<i>bot</i>)|planta de la familia de las compuestas
wayirka|adj.(<i>neo</i>)|eléctrico
wayka|s.|faéna; trabajo popular conjunto; trabajo colectivo en bien de la comunidad
wayka|s.(<i>ass</i>)|asamblea
waykanaku|s.|enlace (<i>relación</i>)
waykariqkuna|s.|participantes
waykay|s.|trabajo colectivo rápido
waykay|s.(<i>ass</i>)|participación
waykay|v.intr.|participar
waykuru|s.(<i>zoo</i>)|una variedad de avispa
waykuru|s.(<i>zoo</i>)|una variedad de tinamu; variedad de perdiz sudamericana del monte
waykha|s.|agresión colectiva a una sola persona
waykhanaku|s.|agresión mútua
waykhay|v.tr.|atacar varios a uno solo para robar; despojar entre varios; quitar
wayk'u|s.|tubérculo cocido en agua; papas y ocas cocidas en la pachamanca
wayk'uchiy|v.tr.|hacer cocinar
wayk'ukuy|v.tr.|cocinarse
wayk'umuy|v.tr.|ir a cocinar
wayk'una wasi|s.|cocina
wayk'upuy|v.tr.|cocinárselo
wayk'uq|s.a.|cocinero; cocinera
wayk'usqa|p.p.p.|cocinado
wayk'uy|v.tr.|cocinar; atizar fuego
Waylas|s.(<i>top</i>)|"valle en el departamento de Ancash (<i>Perú</i>), valle del río Santa; (<i>esp.</i>) Callejón de Huaylas"
waylumniy|v.intr.|columpiar
waylla|adj.(<i>col</i>)|verde
waylla|s.(<i>geo</i>)|prado; césped; pradera; llanura; cubierta de verdor; lugar húmedo cubierto de pasto
waylla|s.(<i>mus</i>)|alegría; danza
wayllak'u|s.|axila; sobaco
waylla mut'iya|s.(<i>bot</i>)|especie de planta
waylla pampa|s.|prado verde florido
Wayllapampa|s.(<i>top</i>)|"pueblo al Camino Inka en el departamento del Qosqo, provincia de Urupampa (<i>Perú</i>); (<i>esp.</i>) Huayllabamba (<i> ← llanura de prado verde florido</i>)"
waylla pilli|s.(<i>bot</i>)|especie de planta herbácea
wayllaqpa|adj.poses.|"agrario,a"
waylla q'ipa|s.|"bocina de caracol, usada como instrumento musical"
waylla-waylla|s.|formación cespitosa alternada con bosques y matorrales
wayllay|v.tr.|tejar con paja
waylliy|v.intr.|afligirse
wayllu|s.|idilio
wayllukuy|v.tr.|querer apasionado; querer tierno; acariciar; alagar; mimar
waylluma|s.(<i>tex</i>)|soga para colgar el telar de cintura
wayllunakuy|v.recip.|acariciarse mutuamente
wayllunk'a|s.|columpio; hamaca; columpio; balanceo
wayllunk'achiy|v.tr.|hacer balancear
wayllunk'ay|v.intr.|balancear; columpiar
wayllusqa|adj.|tiernamente amado
waylluy|v.tr.|querer apasionado; querer tierno; amar con ternura y devoción; acariciar
wayma pacha|adj.|lejos
waymiy|v.intr.|pasearse para buscar a muchachas
wayna|adj.|"joven (<i>varón, muchacho</i>); joven (<i>varón</i>); joven varón; jóven; adolescente"
wayna|s.|varón joven; muchacho; chico; hombre joven; joven varón; mozo; joven
wayna|s.(<i>d2</i>)|amante; hombre que tiene relaciones ilícitas con alguna mujer; enamorado; querido (<i>enamorado</i>)
wayna kay|s.|juventud
waynakuy|v.intr.|enamorarse (<i>de un hombre</i>)
waynandira|s.|prostituta; puta
waynañan kachkanki wawqiy|expr.|"hermano, ya estás hecho un joven"
waynapikchu|s.(<i>bot</i>)|una hierba de la ceja de selva
waynapikchu|s.(<i>zoo</i>)|escarabajo serruchador
Wayna Qhapaq|s.(<i>per</i>)|"el once de los emperadores Inkas; hijo y sucesor de Tupax Yupanki, gobernó aproximadamente entre 1493 y 1525"
waynarikuy|s.|ilusión o deseo de amor
waynarikuy|v.tr.|amar ardientemente; suspirar
wayna runa|s.|varón joven; muchacho; chico; hombre joven
waynay|s.|mi enamorado
waynayakuy|v.recip.|amancebarse la mujer
waynayay|v.intr.|hacerse joven
waynilla|s.(<i>bot</i>)(<i>esp</i>)|"vainilla; vaina aromática, se utiliza en pasterlería"
waynuchitu|s.(<i>p.esp</i>)|jovencito
wayñu|s.(<i>mus</i>)|huayño; baile a pasitos cortos y rápidos; danza muy movida que se ejecuta colectivamente por parejas asidas de las manos
wayñuy|v.intr.(<i>mus</i>)|bailar el huayñu
wayñuykuy|v.tr.(<i>mus</i>)|invitar a bailar el hombre a la mujer
waypi|s.|hilacha
Waypiti|s.(<i>top</i>)|sitio minero en el departamento de Madre de Dios (<i>Perú</i>); (<i>esp.</i>) Huaypetue
wayqa|s.|saco
wayqu|s.(<i>d2</i>)|alud; aluvión; avalancha; huayco; torrentada; avenida torrentosa por la quebrada
wayq'u|s.(<i>geo</i>)|quebrada; hondonada; quebrada; barranco
wayq'umanta lluqsimuy|expr.|salir de la quebrada
wayq'uy|v.tr.|bajar a una quebrada o a un lugar profundo
wayra; wayralla|adj.|rápido; presto; presuroso; ligero; breve
wayra|adj.(<i>col</i>)|flavo
wayra|s.(<i>met</i>)|viento; aire; brisa; aire; viento; aire; atmósfera
wayra|s.(<i>mit</i>)|"mal viento, causado por frío, gases, humos, viento y entidades malos como limbu o machus; enfermedad migrando en el aire"
wayra apamusqa|p.p.p.|desconocido; forastero
wayra chaki|s.|persona intranquila; ágil; andorrero
wayrachikuy|v.intr.|abanicarse; ventilarse
wayra china p'anqa|s.(<i>bot</i>)|huaira china panga; especie de hierba de la selva (<i>uso principal: mitologia</i>)
wayrachiy|v.tr.|ventilar; aventar; airear; ventear; hacer ventilar; orear; ventear
wayra hap'isqa|s.(<i>med</i>)|mal viento
wayra hayt'a|s.|futbolista pobre
wayrakachay|v.mov.|correr
wayra kawsay|s.(<i>mit</i>)|energía o espíritu vital del viento
wayra killa|s.(<i>mes</i>)|agosto; mes de viento (<i>agosto</i>)
wayrakuy|v.impers.|estar ventoso
wayra k'aspi|s.(<i>bot</i>)|tornillo; huairacaspi; especie de planta medicinal de la selva
wayralla|adv.m.|apresuradamente; rápido
wayra maki|adj.|derrochador
wayra mana alli|s.(<i>bot</i>)|"malagre; especie de planta medicinal de la selva usada para tratar herpes por plicación de la corteza calentada a las áreas infectadas, mientras que as hojas aromáticas se frotan a la frente y se apriran para tratar olor de cabeza"
wayra millp'uy|s.(<i>med</i>)|aerofagia
wayra muyu|s.|remolino; torbellino
wayrana|s.|edificio que tiene tres paredes
wayra pacha|s.|otoño
wayra pampa|s.|planicie donde hace mucho viento
Wayrapata|s.(<i>top</i>)|nombre de pueblo en Bolivia
wayra puka|s.|viento zonda; viento colorado
wayra puka|s.(<i>mit</i>)|deidad del culto al viento
wayra p'anqa|s.(<i>bot</i>)(<i>p.esp</i>)|"chirguayusa; chacruco; chiricsanango; especie de planta medicinal de la selva tilizada en la medicina popular contra la artritis y los enfriamientos, es abortivo poderoso"
wayra runa|s.(<i>bot</i>)|huayra runa; especie de planta medicinal de la selva
wayrasqa|p.p.p.|persona enferma con mal aire; demente
wayrasyay|v.intr.|dar prisa
wayra uma|adj.|olvidadizo; persona olvidadiza
wayra unquy|s.(<i>med</i>)|"mal de aire (<i>supuesta causa de enfermedades del cuerpo que se cura con una frotacion de ruda, el ambiente lleva aires negativos</i>)"
wayra wañuy|s.(<i>mit</i>)|viento de la muerte
wayra-wayra pichqamanta|s.(<i>spi</i>)|juego en el Huarochirí antiguo jugado para predecir la lluvia
wayray|v.impers.|correr el viento; ventear; contraer mal aire; hacer viento; airear; ventear; hacer viento
wayraykachay|v.intr.|ir en todas direcciónes
"wayrayuq, runtuyuq tamya"|s.(<i>met</i>)|tempestad
wayritu|s.(<i>tex</i>)|motivo pallay en tejidos (<i>significado: viento</i>)
wayru|s.|cubo; dado
wayrunqu|s.(<i>zoo</i>)|abejorro; moscardón; abeja
wayrunqu misk'i|s.|miel de abejorre
wayrup|adj.poses.|cúbico
wayruq killa|s.(<i>mes</i>)|octubre
wayruru|s.(<i>bot</i>)|"huayruro; huairoro; planta papilonácea de semilla roja con negro que se emplea en la joyería; huayruro - arbol con semillas de color rojo y negro, según a creencia, la semilla se usa para reventar el ojo por acción del rujo; especie de planta medicinal de la selva"
wayruru|s.(<i>bot</i>)|huayruro; huairoro; árbol ornamental que tiene frutos pequeños de color rojo con anchas negras; especie de árbol espinoso de flores pequeñas blancas y e frutos rojos drupáceos
wayruru|s.(<i>zoo</i>)|viuda negra (<i>araña</i>)
waysallpu|s.(<i>bot</i>)|rosa
waysisqa|p.p.p.|entusiástico
waysiy|v.intr.|entusiasmarse; apasionarse
wayta|s.(<i>bot</i>)|flor
wayta|s.(<i>bot</i>)(<i>d2</i>)|clavel
wayta|s.(<i>tex</i>)|mantilla de mujer; tejido liso de telar vertical (<i>paño de metro</i>)
wayta awana|s.(<i>tex</i>)|telar vertical a mano y pie (<i>invento europeo</i>)
waytay|v.intr.|florecer
waytiyay|v.tr.|atisbar; acechar; escudrinar
wayt'ampu|s.(<i>zoo</i>)|larva de la mariposa del chachacomo; huaytampu (<i>oruga comestible</i>)
wayt'ana|s.|aleta de pez
wayt'ay|v.mov.|nadar
wayu|s.|fruto; cualquier fruto silvestre
wayu|s.(<i>bot</i>)|musgo
wayunka|s.|"haz; haz, atado de mazorcas de maíz, de ocas o de chuchuca, que se cuelga por parejas en el interior de la habitación indígena"
wayuq|s.a.|abundante en frutos
Wayuqalla|s.(<i>top</i>)|"comunidad en la provincia de Huarochirí (<i>departamento de Lima, Perú</i>); (<i>esp.</i>) Huayocalla"
wayusa|s.|bebida estimulante
wayusa; wayusa p'anqa|s.(<i>bot</i>)|"guayusa; especie de árbol cultivado por muchos pueblos, contiene cofeina, ariente al mate del Perú, usado generalmente como bebida estimulante ero también como tónico, calmante, para el estómago, neutralizar el abor amargo de ayahuasca y prevenir cansancio y contra dolor de la abeza y del cuerpo; especie de árbol de la selva (<i>uso principal: alimento, medicina</i>)"
wayuy|v.intr.|abundar (<i>en frutas</i>)
waywa|s.|disminución; resta; merma
waywachiy|v.tr.|disminuir
waywash|adj.|largo y delgado
waywash|s.(<i>zoo</i>)|comadreja
waywashi|s.(<i>zoo</i>)|ardilla
waywashi paparawa|s.(<i>bot</i>)|"huayahuazhi paparahua; frutipán de ardilla; especie de árbol de la selva (<i>uso principal: champú, alimento de mamíferos</i>)"
waywash rumi|s.|piedra larga y delgada
Way way!|interj.|¡ay!; ¡vaya!; [exclamación de lamento]
wayway|v.intr.|mermar; menguar
wichachiy|v.tr.|suspender (<i>elevar o colgar</i>)
wichana|s.|gradas; escalera; cuesta; grada; subida
wichaq|s.a.|ascendente
wicharayay|v.intr.|estar cautivo
wicharichimuy|v.tr.|ir a hacer subir
wicharichiy|v.tr.|hacer subir
wichariy|v.tr.|subir; ascender
wichay|adj.|superior; del norte
wichay|adj.(<i>d2</i>)|inclinado arriba
wichay|adv.l.|arriba; norte; hacia arriba; hacia lo alto; en lo alto; cima
wichay|s.|subida; camino ascendente; cuesta
wichay|v.mov.|subir; ascender; trepar; escalar; elevarse el costo; ir hacia arriba en la ladera
wichaykuna k'aspi|s.|escalera
wichaykuy|v.mov.|subir; ascender; trepar; escalar; elevarse el costo
wichayllana k'aspi|s.|escalera
wichayman|adv.l.|hacia arriba; cuesta arriba
wichaypata|adv.l.|arriba
wichaysinqa|adj.|bocarriba
wichay suyu|s.(<i>geo</i>)|sur
wichay uray|adv.l.|arriba y abajo
wichayyachiy|v.tr.|recoger; alzar
wichillay|v.intr.|subir
wichi-wichi|s.(<i>tex</i>)|borla trenzada para bailes
wichiy|v.mov.|caer; hundirse; perecer; perderse
wichiy|v.tr.|esparcir; desparramar
wichku|adj.(<i>med</i>)|bizco
wichkuy|v.intr.|guiñar
wichqarakuy|v.intr.|estar encerrado
wichq'achiy|v.tr.|encerrar; encarcelar; mandar a la cárcel
wichq'achiy|v.tr.|hacer encerrar
wichq'amuy|v.tr.|ir a encerrar
wichq'ana|s.|tranca; cerrojo; cerradura; bloqueo; instrumento para asegurar la cerradura de la puerta
wichq'ana ukhu|s.|cárcel
wichq'apuy|v.tr.|encerrárselo
wichq'arayay|v.intr.|guardar reclusión
wichq'arpariy|v.tr.|cerrar; trancar; taponar; clausurar; encerrar; encarcelar
wichq'asqa|p.p.p.|cerrado; encerrado
wichq'asqakunap hayñin|s.|derechos de los detenidos
wichq'ay|v.tr.|cerrar; trancar; taponar; clausurar; encerrar; encarcelar; clausurar
wichq'aykapuy|v.tr.|cerrar nuevamente
wichq'ay kawpay|s.|política penitenciaria
wichq'ay wasi|s.|cárcel
wichu |s.(<i>zoo</i>)(<i>amz</i>)|catita aliazul; huichu ; especie de ave
Wichuqa|s.(<i>top</i>)|"un cerro en la provincia de Huarochirí (<i>departamento de Lima, Perú</i>); (<i>esp.</i>) Huichoca; (<i>orig.</i>) Vichoca"
wichyay|v.intr.|gorjear; silbar
wich'i|s.|jarro; cántaro grande de boca ancha; jarra
wich'u|s.(<i>ana</i>)|talón; húmero o fémur
wich'un|s.(<i>ana</i>)|fémur
wich'una|s.(<i>tex</i>)|"apretador (<i>para tejer</i>); instrumento para apretar el tejido, generalmente un hueso de llama"
wich'u q'umpu|s.(<i>ana</i>)|maleolo
wikapa|s.|trozo de madera que se arroja para derribar frutos de los árboles
wikapay|v.tr.|descartar; arrojar; aventar; lanzar; tirar (<i>lanzar</i>)
wikar|s.|cintura; talle
wikch'ukuy|v.tr.|abandonar; echar fuera
wikch'una|adj.|cosa despreciable digna de ser arrojada
wikch'unayay|s.(<i>med</i>)|náuseas
wikch'urayay|v.intr.|descansar; estar echado; estar acostado
wikch'uriy|v.intr.|acostarse
wikch'urpariy|v.tr.|expulsar; desalojar; expeler
wikch'urqatitu|s.(<i>tex</i>)|pieza llana de madera pulida usada para tramar el hilo de lana en el telar horizontal
wikch'usqa|s.p.|arrojado; desechado; votado
wikch'uy|v.tr.|echar (<i>sin dirección exacta</i>); echar; arrojar; abandonar; botar; desechar; regurgitar
wiklla|adj.|torcido; chueco (<i>brazo</i>)
wiksa|s.(<i>ana</i>)|estómago; barriga; vientre; abdomen; panza
wiksaku|adj.|barrigón; panzón
wiksallikuy|v.tr.|concebir
wiksa nanay|s.(<i>med</i>)|dolor de estómago
wiksap simin|s.(<i>ana</i>)|epigastrio; cardias
wiksa punkiy|s.(<i>med</i>)|aerofagia; flato; vetosidad
wiksa q'iwi|s.(<i>med</i>)|cólico intestinal
wiksasapa|adj.(<i>k</i>)|barrigón; gordo; corpulento
wiksata muyuq tullu|s.(<i>ana</i>)|costilla
wiksata nanachinkichikmi|expr.|les (<i>os</i>) doldrá la barriga
wiksayakusqa|p.p.p.|preñada; embarazada (<i>personas</i>); encinta; en estado
wiksayay|v.intr.|embarazar
wiksayuq|s.p.|preñada; embarazada; embarazada (<i>personas</i>); encinta; en estado; mujer embarazada
wiksayuq tukuy|v.intr.|embarazarse
wiksu|adj.|"torcido; curvo; inclinado; corvo; chueco; doblado; oblícuo,a; alabeado; no confiable; torcido; retorcido; deforme (<i>mano</i>); deforme; lisiado; tullido"
wiksu chanka|s.|pierna torcida
wiksuchay|v.tr.|torcer; curvar; inclinar; encorvar
wiksuchiy|v.tr.|inclinar; tornar torcido
wiksuku|s.|desviación
wiksusqa|p.p.p.|"inclinado,a; oblícuo,a"
wiksusqa sikwi|s.|línea inclinada
wiksu-wiksu|adj.|ignorante
wiksuy|v.intr.|torcerse; encorvarse; curvarse; inclinarse; ladearse
wiksuy|v.mov.|cojear
wiksuy|v.tr.|torcer; encorvar; curvar; inclinar; ladear
wiksuyay|v.intr.|torcerse; encorvarse
wiksuynin|s.(<i>mat</i>)|curvatura; inclinación
wikunku|s.(<i>bot</i>)|huicungo; especie de palma de la selva
wik'uña|adj.(<i>col</i>)|color de tabaco (<i>o de vicuña</i>)
wik'uña|s.(<i>zoo</i>)|vicuña
wilali|s.|leche
wilancha|s.|sacrificio de animal
wilanchuy|v.tr.|sacrificar
wilapi|adj.|anaranjado
wila-wila|s.(<i>bot</i>)|ajo macho (<i>maleza</i>); lágrima de virgen (<i>flor</i>)
wilchi|s.(<i>bot</i>)|choclo
wildu|s.(<i>zoo</i>)|una variedad de ave
wili|s.(<i>bot</i>)|una variedad de árbol de 8 a 12 m de altura cuyos frutos tienen marcado sabor a trementina
wilka|s.(<i>bot</i>)|vilca; huilca; cebil; árbol de gran porte cuya corteza contiene mucho tanino
wilpar|adj.|vertical
wilta|s.(<i>l.esp</i>)|vez; ocasión; veces 
wiltamanta|s.(<i>l.esp</i>)|de nuevo (<i> ← de vuelta</i>)
wilutinyay|v.mov.|dar vueltas; girar
wil-wil|s.(<i>bot</i>)|una variedad de árbol cuya distribución geográfica es muy extensa (<i> todo el norte de argentina</i>)
wil-wil|s.(<i>zoo</i>)|una variedad de pájaro
willa|s.|aviso; noticia
willa|s.(<i>zoo</i>)|liebre
willachikuqkuna|s.(<i>neo</i>)|medios de comunicación
willachiy|v.tr.|hacer avisar; denunciar o anoticiar
willakamuy|v.intr.|ir a avisarse
willakaykunata quy|v.tr.|impartir
willakipay|v.tr.|marcar
willakuq|s.a.|narrador; narradora
willakuq pisqu|s.(<i>zoo</i>)|pájaro mensajero (<i>pájaro que se alimenta de frutos amargos. Su llegada a la casa es el anuncio de alguna visita</i>)
willakuy|s.|cuento; leyenda; aviso; historia; noticia; relación; relato
willakuy|v.tr.|narrar; avisar; confesar; enterar; divulgar; notificar; revelar
willakuykuna kamachiq|s.a.(<i>neo</i>)|recopilador de cuentos
willalli|s.|leche
willamay|v.tr.|relacionar
willamuy|v.tr.|ir a avisar
willana|s.|aviso; noticia
willanakuy|v.recip.|conversar
willapa|s.|descripción
willapakuy|v.tr.|lamentarse; quejarse; dar lástima
willapaqi|s.(<i>mat</i>)|exponente
willapay|v.tr.|exponer; relacionar
willapi|adj.|anaranjado; color anaranjado
willapuy|v.tr.|avisárselo
willaq|adj.|untado
willaq|s.(<i>d2</i>)|indicio; signo; señal
willaq|s.a.|portavoz; el que avisa
willaq hillaykuna|s.|medios de comunicación
willaq uma|s.|sacerdote
willaq umu|s.|sacerdote incáico
willariway!|expr.|¡cuéntame!
willariy|v.tr.|avisar; relatar a muchos; comunicar; comentar
willariy kamayuq|s.(<i>neo</i>)|periodista
willaspa qillqachiy|v.tr.|dictar
willasqa|p.p.p.|avisado; notificado
willaway|expr.|avísame
willay|s.|noticia; cuento; relato; noticia; informe; comunicación; información; noticias
willay|s.(<i>ass</i>)|comunicación; información
